indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 
SA1011V,IT067C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	14426 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT068C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	15335 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT069C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	19777 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT070C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	11937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT071C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12204 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT072C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	16168 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT073C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	11156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT501C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	69908 	: 	: 	: 	: 	: 	: 	: 	: 	: 	63496 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT502C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	55409 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49067 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT503C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	54574 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47658 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT504C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	49259 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43105 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT505C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	48313 	: 	: 	: 	: 	: 	: 	45000 	: 	: 	40284 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT506C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	53178 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43890 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT507C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	45597 	: 	: 	: 	: 	: 	: 	44800 	: 	: 	41271 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT508C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	41683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT509C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	34188 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT510C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	38729 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35633 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT511C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	35149 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT512C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	35638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT513C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	34345 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT514C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	32610 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28456 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT515C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	34460 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT516C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	30683 	: 	: 	: 	: 	31412 	: 	: 	: 	: 	27730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT517C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20455 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16232 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT518C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	26730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT519C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	29968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT520C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	26159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT521C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	24084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT522C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	19043 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT523C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	22415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT524C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	23824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT525C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13354 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT526C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	16692 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1052403 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1151838 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	183427 	: 	: 	: 	: 	: 	: 	: 	: 	: 	181216 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	110218 	: 	: 	: 	: 	: 	: 	: 	: 	: 	121816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	37088 	: 	: 	: 	: 	: 	: 	: 	: 	: 	41638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20718 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT501C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	58346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	61540 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LT502C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	40434 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43778 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	51897 e	: 	: 	: 	123354 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LU001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14887 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13569 	: 	: 
SA1011V,LV	: 	: 	749600 	: 	674997 	679424 	: 	: 	: 	575818 	: 	: 	742400 	: 	: 	: 	697500 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LV001C1	: 	: 	262600 	: 	216288 	218780 	: 	: 	: 	190075 	: 	: 	246600 e	: 	: 	: 	210700 	: 	: 	: 	125679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LV002C1	: 	: 	29200 	: 	24662 	25658 	: 	: 	: 	20539 	: 	: 	22800 e	: 	: 	: 	22800 	: 	: 	: 	12288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LV003C1	: 	: 	22000 	: 	19528 	19244 	: 	: 	: 	17444 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,LV501C1	: 	: 	36800 	: 	36263 	36161 	: 	: 	: 	29772 	: 	: 	35600 e	: 	: 	: 	38000 	: 	: 	45400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,MT	: 	: 	147988 d	139947 d	: 	124532 d	121442 d	: 	: 	: 	: 	: 	112982 	: 	: 	110670 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,MT001C1	: 	: 	69761 d	60879 d	: 	56497 d	54430 d	: 	: 	: 	: 	: 	50540 	: 	: 	20514 	: 	: 	76990 	: 	: 	: 	: 	: 	: 	81242 	: 	: 	: 	: 	: 	: 
SA1011V,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	3975806 	3969883 	: 	3885385 	: 	: 	: 	: 	: 	3619000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL001C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	103625 	: 	: 	: 	97318 	: 	91000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL002C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	86485 	: 	: 	: 	71459 	: 	72000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL003C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	91048 	: 	: 	: 	68329 	: 	76000 	59849 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL004C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	59258 	: 	: 	: 	64900 	: 	57000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL005C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42265 	: 	: 	: 	42621 	: 	35000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47153 	: 	: 	: 	43198 	: 	37000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33597 	: 	: 	: 	32132 	: 	33000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33114 	: 	: 	: 	31690 	: 	31000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL009C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27949 	: 	: 	: 	23230 	: 	23000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL010C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20595 	: 	: 	: 	17491 	: 	21000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL011C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43884 	: 	: 	: 	39764 	: 	38000 	33100 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL012C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	41080 	: 	: 	: 	39054 	: 	36000 	36442 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL013C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28979 	: 	: 	: 	25090 	: 	27000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL014C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36905 	: 	: 	: 	39500 	: 	37000 	38000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL015C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23150 	: 	: 	: 	28232 	: 	22000 	26508 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL501C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35400 	: 	: 	: 	: 	: 	37000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL502C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28678 	: 	: 	: 	: 	: 	29000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL503C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29631 	: 	: 	: 	: 	: 	26000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL504C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32261 	: 	: 	: 	: 	: 	28000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL505C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22774 	: 	: 	: 	: 	: 	24000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL507C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23489 	: 	: 	: 	: 	: 	22000 	23527 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL511C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25692 	: 	: 	: 	: 	: 	23000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL512C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27100 	: 	: 	: 	: 	: 	26000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL513C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL514C2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL515C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL516C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL517C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL519C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NL520C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1503677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	188180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	77481 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	51179 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,NO006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	7607739 p	: 	: 	: 	: 	: 	: 	: 	: 	1390865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	119334 	: 	: 	: 	: 	: 	: 	311091 	: 	: 	: 	163378 	: 	163378 
SA1011V,PL002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	40274 	: 	: 	: 	: 	: 	: 	83288 	: 	: 	: 	44424 	: 	44424 
SA1011V,PL003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49056 	: 	: 	: 	: 	: 	: 	96520 	: 	: 	: 	51839 	: 	51839 
SA1011V,PL004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38275 	: 	: 	: 	: 	: 	: 	86043 	: 	: 	: 	46785 	: 	46785 
SA1011V,PL005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19114 	: 	: 	: 	: 	: 	: 	84788 	: 	: 	: 	37992 	: 	37992 
SA1011V,PL006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22987 	: 	: 	: 	: 	: 	: 	24500 	: 	: 	: 	15099 	: 	15099 
SA1011V,PL007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26689 	: 	: 	: 	: 	: 	: 	32004 	: 	: 	: 	9188 	: 	9188 
SA1011V,PL008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15448 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21434 	: 	21434 
SA1011V,PL009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12311 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	53870 	: 	53870 
SA1011V,PL010C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18166 	: 	18166 
SA1011V,PL011C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10915 	: 	: 	: 	: 	: 	: 	47030 	: 	: 	: 	20292 	: 	20292 
SA1011V,PL012C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8893 	: 	: 	: 	: 	: 	: 	13662 	: 	: 	: 	9047 	: 	9047 
SA1011V,PL013C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7844 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10453 	: 	10453 
SA1011V,PL014C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8974 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8525 	: 	8525 
SA1011V,PL015C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14790 	: 	14790 
SA1011V,PL016C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8034 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL017C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6547 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20954 	: 	20954 
SA1011V,PL018C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7104 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3416 	: 	3416 
SA1011V,PL019C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5701 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6170 	: 	6170 
SA1011V,PL020C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2567 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7271 	: 	7271 
SA1011V,PL021C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2006 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4281 	: 	4281 
SA1011V,PL022C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2943 	: 	: 	: 	: 	: 	: 	12399 	: 	: 	: 	4356 	: 	4356 
SA1011V,PL023C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	567 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3085 	: 	3085 
SA1011V,PL024C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6887 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL025C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5198 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL026C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL027C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2175 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL028C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL501C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17350 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL502C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4866 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL503C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12366 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL504C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL505C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5605 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL506C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5983 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL507C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1707 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL508C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1097 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,PL509C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5321 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
