indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
DE2001I,DE042C1	: 	86 	87 e	88 e	90 	90 	91 	91 	91 	91 	91 	91 	91 	91 	90 	90 	90 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE043C1	: 	94 	94 e	95 e	96 	96 	96 	97 	97 	96 	97 	96 	96 	96 	96 	96 	96 	: 	: 	97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE044C1	: 	84 	84 e	86 e	87 	89 	89 	90 	90 	89 	89 	88 	88 	88 	88 	88 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE045C1	: 	: 	87 e	: 	: 	: 	90 	90 	91 	90 	81 e	90 	90 	90 	89 	89 	89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE046C1	: 	: 	77 e	: 	: 	: 	80 	81 	81 	80 	80 	80 	80 	79 	79 	79 	78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE047C1	: 	: 	74 e	: 	: 	: 	79 	79 	80 	81 	81 	81 	81 	80 	80 	81 	81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE048C1	: 	91 	92 e	93 e	94 	95 	96 	96 	96 	94 	94 	95 	95 	95 	95 	95 	94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE049C1	: 	: 	79 e	: 	: 	: 	81 	81 	82 	81 	78 e	81 	81 	80 	80 	79 	79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE050C1	: 	: 	85 e	: 	: 	: 	88 	88 	88 	87 	87 	86 	86 	86 	86 	85 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE051C1	: 	: 	81 e	: 	: 	: 	86 	86 	87 	86 	86 	86 	86 	86 	86 	86 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE052C1	: 	86 	87 e	88 e	90 	92 	93 	93 	94 	92 	92 	92 	92 	92 	92 	92 	92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE053C1	: 	: 	88 e	: 	: 	: 	91 	92 	92 	87 	87 	87 	87 	87 	87 	87 	86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE054C1	: 	: 	85 e	: 	: 	: 	87 	88 	88 	87 	86 	86 	86 	86 	86 	86 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE055C1	: 	88 	89 e	89 e	91 	93 	94 	94 	94 	94 	94 	94 	93 	93 	93 	93 	93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE056C1	: 	95 	95 e	96 e	97 	98 	98 	98 	98 	97 	97 	97 	97 	97 	97 	97 	97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE057C1	: 	: 	82 e	: 	: 	: 	88 	88 	89 	88 	88 	88 	88 	88 	88 	88 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE058C1	: 	: 	: 	: 	: 	: 	94 	92 	92 	92 	92 	92 	92 	91 	91 	91 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE059C1	: 	88 	89 e	90 e	91 	91 	92 	92 	92 	91 	91 	91 	91 	91 	91 	91 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE060C1	: 	: 	: 	: 	: 	: 	94 	94 	91 e	94 	94 	94 	94 	94 	94 	94 	94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE061C1	: 	83 	84 e	85 e	85 	87 	87 	88 	88 	85 	85 	85 	85 	85 	85 	85 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE062C1	: 	85 	86 e	87 e	90 	91 	92 	92 	92 	92 	92 	92 	91 	91 	91 	91 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE063C1	: 	: 	: 	: 	: 	: 	97 	98 	98 	98 	98 	98 	98 	98 	98 	98 	98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE064C1	: 	: 	: 	: 	: 	: 	99 e	99 e	99 e	98 	98 	98 	98 	98 	98 	98 	98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE065C1	: 	: 	85 e	: 	: 	: 	89 	90 	90 	90 	90 	90 	89 	89 	89 	89 	89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE066C1	: 	83 	84 e	85 e	85 	87 	88 	88 	89 	89 	89 	89 	89 	89 	88 	88 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE067C1	: 	81 	83 e	84 e	85 	86 	88 	88 	89 	89 	89 	89 	89 	89 	89 	89 	89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE068C1	: 	: 	75 e	: 	: 	: 	79 	79 	80 	79 	79 	79 	78 	78 	78 	78 	78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE069C1	: 	79 	80 e	80 e	81 	82 	83 	84 	85 	84 	84 	84 	84 	84 	84 	84 	84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE070C1	: 	83 	84 e	84 e	85 	86 	87 	87 	88 	87 	87 	87 	87 	87 	87 	87 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE071C1	: 	: 	: 	: 	: 	: 	99 e	99 e	99 e	98 	98 	98 	98 	98 	98 	99 	98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE072C1	: 	: 	83 e	: 	: 	: 	86 	87 	87 	87 	87 	87 	87 	87 	87 	87 	86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE073C1	: 	: 	87 e	: 	: 	: 	90 	91 	91 	90 	90 	90 	90 	91 	90 	90 	90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE074C1	: 	: 	: 	: 	: 	: 	95 	96 e	97 	96 	98 	98 	97 	97 	97 	97 	97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE075C1	: 	: 	89 e	: 	: 	: 	92 	93 	93 	93 	87 e	92 	92 	92 	92 	92 	92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE076C1	: 	: 	: 	: 	: 	: 	89 e	90 e	90 e	83 	84 e	88 e	88 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE077C1	: 	81 	82 e	84 e	86 	88 	88 	89 	89 	85 	85 	85 	85 	85 	85 	85 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE078C1	: 	: 	: 	: 	: 	: 	97 e	98 e	98 e	95 	95 	95 	95 	96 	95 	96 	96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE079C1	: 	: 	84 e	: 	: 	: 	88 	88 	88 	88 	88 	88 	88 	88 	88 	87 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE080C1	: 	85 	85 e	86 e	87 	88 	89 	89 	89 	89 	89 	89 	88 	88 	88 	88 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE081C1	: 	84 	86 e	87 e	89 	90 	91 	91 	92 	90 	90 	90 	90 	90 	91 	91 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE082C1	: 	94 	94 e	95 e	96 	97 	97 	98 	98 	98 	98 	98 	98 	98 	98 	98 	98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE501C1	: 	79 	80 e	80 e	82 	84 	84 	85 	83 	83 	83 	83 	83 	83 	84 	84 	84 	: 	: 	83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE502C1	: 	77 	77 e	77 e	77 	79 	80 	80 	82 	76 	77 	77 	77 	77 	77 	78 	77 	: 	: 	78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE503C1	: 	80 	81 e	81 e	83 	85 	85 	86 	87 	86 	86 	86 	86 	86 	87 	87 	87 	: 	: 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE504C1	: 	89 	90 e	90 e	91 	92 	92 	92 	93 	93 	93 	93 	93 	93 	93 	92 	92 	: 	: 	92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE505C1	: 	92 	93 e	93 e	93 	95 	96 	97 	96 	95 	95 	95 	95 	95 	95 	96 	96 	: 	: 	96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE506C1	: 	90 	90 e	91 e	90 	92 	92 	92 	93 	90 	91 	91 	90 	90 	90 	90 	90 	: 	: 	90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE507C1	: 	82 	83 e	84 e	84 	85 	86 	87 	91 	84 	84 	83 	83 	83 	83 	83 	83 	: 	: 	82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE508C1	: 	84 	84 e	85 e	86 	88 	88 	89 	89 	87 	87 	87 	87 	87 	87 	87 	87 	: 	: 	86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE509C1	: 	85 	85 e	86 e	87 	88 	89 	89 	88 	87 	87 	87 	87 	87 	87 	87 	87 	: 	: 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE510C1	: 	90 	90 e	91 e	92 	92 	93 	93 	94 	93 	93 	92 	92 	92 	92 	92 	91 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE511C1	: 	82 	83 e	83 e	84 	86 	87 	87 	87 	87 	87 	87 	87 	87 	87 	86 	87 	: 	: 	86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE513C1	: 	82 	83 e	84 e	85 	86 	87 	88 	88 	89 	88 	88 	88 	88 	88 	88 	87 	: 	: 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE514C1	: 	85 	85 e	86 e	87 	88 	89 	89 	88 	86 	86 	86 	86 	86 	86 	87 	87 	: 	: 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE515C1	: 	83 	84 e	84 e	86 	87 	87 	88 	90 	85 	85 	85 	85 	85 	85 	85 	85 	: 	: 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE516C1	: 	83 	84 e	84 e	85 	86 	87 	87 	88 	87 	87 	87 	87 	87 	86 	86 	86 	: 	: 	86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE517C1	: 	87 	87 e	88 e	89 	90 	91 	91 	91 	92 	92 	92 	92 	92 	91 	91 	91 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE518C1	: 	74 	75 e	76 e	77 	78 	79 	79 	81 	78 	78 	78 	78 	78 	78 	78 	78 	: 	: 	78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE519C1	: 	84 	85 e	85 e	86 	87 	88 	88 	88 	89 	89 	89 	89 	89 	89 	89 	89 	: 	: 	89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE520C1	: 	90 	91 e	91 e	92 	93 	94 	94 	95 	93 	93 	93 	92 	93 	92 	93 	92 	: 	: 	93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE521C1	: 	: 	: 	: 	: 	: 	88 	88 	88 	87 	87 	87 	87 	87 	87 	87 	87 	: 	: 	86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE522C1	: 	80 	79 e	80 e	81 	82 	82 	83 	84 	83 	83 	83 	83 	83 	83 	83 	83 	: 	: 	83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE523C1	: 	: 	89 e	: 	: 	: 	92 	92 	92 	91 	91 	91 	91 	91 	90 	91 	91 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE524C1	: 	88 	89 e	89 e	90 	91 	91 	92 	94 	87 	87 	87 	87 	87 	87 	87 	87 	: 	: 	87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE525C1	: 	: 	88 e	: 	: 	: 	90 	91 	91 	90 	86 e	89 	89 	89 	89 	89 	89 	: 	: 	89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE526C1	: 	85 	86 e	86 e	87 	88 	89 	90 	90 	88 	88 	88 	88 	88 	88 	88 	88 	: 	: 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE527C1	: 	82 	83 e	84 e	84 	88 	89 	90 	91 	89 	89 	89 	89 	89 	90 	89 	89 	: 	: 	90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE528C1	: 	89 	89 e	90 e	90 	92 	92 	92 	92 	91 	91 	91 	91 	91 	91 	91 	90 	: 	: 	90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE529C1	: 	74 	75 e	76 e	77 	79 	80 	81 	85 	80 	80 	80 	80 	80 	80 	80 	80 	: 	: 	80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE530C1	: 	82 	83 e	83 e	84 	85 	86 	86 	86 	86 	85 	86 	86 	86 	85 	85 	85 	: 	: 	84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE531C1	: 	64 	65 e	66 e	66 	68 	69 	70 	71 	74 	75 	75 	75 	75 	74 	74 	74 	: 	: 	74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE532C1	: 	80 	81 e	81 e	82 	83 	84 	84 	84 	83 	83 	83 	83 	83 	83 	83 	82 	: 	: 	83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE533C1	: 	74 	75 e	76 e	77 	79 	80 	81 	82 	81 	82 	82 	82 	82 	82 	82 	82 	: 	: 	83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE534C1	: 	81 	82 e	83 e	84 	85 	86 	86 	85 	85 	85 	85 	85 	85 	85 	85 	84 	: 	: 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE535C1	: 	93 	94 e	95 e	95 	98 	98 	98 	98 	98 	99 	99 	99 	99 	99 	99 	99 	: 	: 	99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE536C1	: 	82 	83 e	85 e	87 	89 	90 	91 	91 	90 	90 	90 	90 	90 	90 	90 	89 	: 	: 	89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE537C1	: 	: 	82 e	: 	: 	: 	85 	85 	84 e	84 	81 e	84 	84 	84 	84 	84 	83 	: 	: 	: 	84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE538C1	: 	81 	81 e	82 e	83 	84 	85 	86 	86 	87 	87 	87 	86 	86 	86 	85 	85 	: 	: 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE539C1	: 	92 	92 e	93 e	95 	96 	96 	97 	97 	96 	96 	96 	96 	96 	96 	96 	96 	: 	: 	97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE540C1	: 	: 	87 e	: 	: 	: 	90 	91 	91 	88 	88 	88 	88 	88 	88 	88 	88 	: 	: 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE541C1	: 	: 	89 e	: 	: 	: 	92 	92 	92 	93 	90 e	93 	93 	93 	92 	92 	92 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE542C1	: 	: 	: 	: 	: 	: 	91 	91 	90 e	91 	91 	91 	91 	91 	91 	91 	91 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE543C1	: 	: 	89 e	: 	: 	: 	92 	92 	92 	91 	87 e	91 	91 	91 	91 	91 	91 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE544C1	: 	: 	: 	: 	: 	: 	97 	98 	98 	98 	98 	98 	98 	98 	98 	98 	98 	: 	: 	98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE545C1	: 	82 	83 e	83 e	85 	86 	87 	87 	87 	85 	85 	85 	85 	85 	85 	85 	85 	: 	: 	85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE546C1	: 	80 	81 e	82 e	83 	85 	86 	86 	86 	85 	84 	85 	85 	84 	84 	84 	84 	: 	: 	84 	84 	: 	: 	: 	84 	: 	: 	: 	85 	: 	: 
DE2001I,DE547C1	: 	90 	91 e	92 e	93 	94 	95 	95 	96 	94 	94 	94 	94 	94 	95 	95 	95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE548C1	: 	: 	85 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DE549C1	: 	: 	92 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,DK	: 	: 	: 	: 	: 	: 	: 	: 	94 	94 	: 	: 	: 	: 	: 	: 	95 	: 	95 	95 	95 	95 	95 	95 	96 	96 	96 	97 	97 	97 	: 
DE2001I,DK001C1	: 	: 	: 	: 	: 	: 	: 	: 	87 	88 	: 	: 	: 	: 	: 	: 	89 	: 	: 	88 	88 	: 	: 	: 	90 	: 	: 	: 	92 	: 	: 
DE2001I,DK002C1	: 	: 	: 	: 	: 	: 	: 	: 	93 	93 	: 	: 	: 	: 	: 	: 	94 	: 	: 	94 	93 	: 	: 	: 	94 	: 	: 	: 	95 	: 	: 
DE2001I,DK003C1	: 	: 	: 	: 	: 	: 	: 	: 	94 	94 	: 	: 	: 	: 	: 	: 	94 	: 	: 	94 	94 	: 	: 	: 	95 	: 	: 	: 	96 	: 	: 
DE2001I,DK004C2	: 	: 	: 	: 	: 	: 	: 	: 	95 	95 	: 	: 	: 	: 	: 	: 	95 	: 	: 	96 	96 	: 	: 	: 	97 	: 	: 	: 	97 	: 	: 
DE2001I,EE	: 	: 	85 	85 	85 b	85 	85 	85 	85 b	: 	84 	84 	: 	83 	83 	: 	: 	: 	: 	: 	80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,EE001C1	: 	78 	79 	79 	79 b	79 	79 	79 	79 b	: 	77 	77 	76 	76 	76 	: 	: 	: 	: 	: 	71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,EE002C1	: 	91 	91 b	92 	92 b	94 	93 	94 	94 b	94 b	92 	93 	93 	93 	93 	92 	: 	: 	: 	: 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,EE003C1	: 	48 	48 	48 	47 b	47 	47 	46 	46 b	: 	46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	92 	: 	93 	93 	93 	93 	93 	93 	: 	: 	: 	: 	: 	: 	98 	99 	97 	97 	96 	98 	98 	: 
DE2001I,EL001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	77 	: 	83 	83 	83 	83 	83 	74 	: 	: 	83 	: 	: 	: 	: 	92 	: 	: 	: 	: 	96 	: 
DE2001I,EL001K1	: 	: 	: 	: 	: 	: 	: 	: 	: 	89 	: 	90 	90 	90 	90 	90 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,EL002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	92 	: 	93 	93 	93 	93 	93 	89 	: 	: 	93 	: 	: 	: 	: 	97 	: 	: 	: 	: 	98 	: 
DE2001I,EL003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	94 	: 	94 	94 	94 	94 	94 	94 	: 	: 	94 	: 	: 	: 	: 	97 	: 	: 	: 	: 	99 	: 
DE2001I,EL004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	93 	: 	96 	96 	96 	96 	96 	96 	: 	: 	96 	: 	: 	: 	: 	98 	: 	: 	: 	: 	99 	: 
DE2001I,EL005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	95 	: 	96 	96 	96 	96 	96 	96 	: 	: 	96 	: 	: 	: 	: 	98 	: 	: 	: 	: 	99 	: 
DE2001I,EL006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	93 	: 	96 	96 	96 	96 	96 	96 	: 	: 	96 	: 	: 	: 	: 	98 	: 	: 	: 	: 	99 	: 
DE2001I,EL007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	94 	: 	94 	94 	94 	94 	94 	94 	: 	: 	94 	: 	: 	: 	: 	97 	: 	: 	: 	: 	98 	: 
DE2001I,EL008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	95 	: 	95 	95 	95 	95 	95 	95 	: 	: 	95 	: 	: 	: 	: 	97 	: 	: 	: 	: 	99 	: 
DE2001I,EL009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	93 	: 	94 	94 	94 	94 	94 	95 	: 	: 	95 	: 	: 	: 	: 	97 	: 	: 	: 	: 	98 	: 
DE2001I,ES	: 	: 	90 	91 	90 	90 	89 	88 	88 	89 	88 	: 	89 	90 	91 	92 	93 	: 	95 e	96 	98 	98 e	97 	: 	98 	99 	99 	99 	99 	99 	: 
DE2001I,ES001C1	: 	86 	87 	88 	88 	88 	87 	86 	84 	85 	83 	83 	83 	85 	86 	86 	87 	: 	91 	92 	97 	97 	98 	: 	98 	: 	: 	: 	: 	99 	: 
DE2001I,ES001K1	: 	87 	87 	88 	88 	88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,ES002C1	: 	80 	82 	82 	83 	84 	83 	83 	83 	83 	83 	82 	83 	85 	85 	86 	88 	: 	93 	94 	97 	97 	98 	: 	98 	: 	: 	: 	: 	99 	: 
DE2001I,ES002K2	: 	84 	85 	86 	86 	86 	85 	84 	84 	85 	84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,ES003C1	: 	87 	88 	88 	88 	88 	88 	87 	87 	87 	85 	85 	86 	88 	88 	90 	91 	: 	95 	96 	98 	99 	99 	: 	99 	: 	: 	: 	: 	99 	: 
DE2001I,ES003K1	: 	89 	90 	90 	90 	90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,ES004C1	: 	95 	95 	96 	96 	95 	95 	94 	94 	95 	95 	95 	96 	96 	96 	97 	98 	: 	99 	99 	99 	99 	99 	: 	99 	: 	: 	: 	: 	100 	: 
DE2001I,ES004K1	: 	95 	96 	96 	96 	96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,ES005C1	: 	89 	90 	90 	91 	90 	89 	87 	87 	88 	87 	87 	88 	90 	91 	92 	93 	: 	96 	97 	99 	99 	99 	: 	99 	: 	: 	: 	: 	100 	: 
DE2001I,ES006C1	: 	92 	92 	93 	92 	92 	92 	91 	91 	92 	92 	92 	93 	94 	95 	95 	96 	: 	98 	98 	99 	99 	99 	: 	99 	: 	: 	: 	: 	99 	: 
DE2001I,ES007C1	: 	88 	89 	89 	89 	89 	88 	88 	87 	88 	86 	86 	87 	88 	89 	90 	92 	: 	95 	96 	99 	99 	99 	: 	99 	: 	: 	: 	: 	100 	: 
DE2001I,ES008C1	: 	93 	93 	94 	94 	94 	93 	92 	92 	92 	92 	92 	92 	93 	93 	93 	94 	: 	95 	96 	97 	97 	98 	: 	98 	: 	: 	: 	: 	98 	: 
DE2001I,ES009C1	: 	95 	96 	96 	96 	95 	95 	94 	94 	94 	94 	94 	94 	134 	96 	131 	97 	: 	98 	99 	100 	100 	100 	: 	100 	: 	: 	: 	: 	100 	: 
DE2001I,ES010C1	: 	84 	85 	85 	85 	85 	84 	83 	80 	81 	79 	80 	81 	83 	85 	86 	87 	: 	91 	93 	96 	97 	97 	: 	98 	: 	: 	: 	: 	99 	: 
DE2001I,ES011C1	: 	95 	96 	96 	96 	96 	96 	96 	96 	96 	96 	96 	96 	96 	96 	97 	98 	: 	98 	99 	99 	99 	99 	: 	99 	: 	: 	: 	: 	99 	: 
DE2001I,ES012C1	: 	90 	91 	91 	91 	91 	91 	90 	90 	90 	90 	91 	92 	93 	94 	94 	95 	: 	97 	98 	98 	99 	99 	: 	99 	: 	: 	: 	: 	100 	: 
DE2001I,ES013C1	: 	94 	94 	94 	94 	94 	94 	93 	93 	93 	93 	93 	94 	95 	95 	96 	96 	: 	98 	98 	99 	99 	99 	: 	99 	: 	: 	: 	: 	100 	: 
DE2001I,ES014C1	: 	89 	90 	91 	91 	90 	90 	88 	88 	89 	88 	88 	88 	90 	90 	91 	92 	: 	94 	95 	98 	99 	99 	: 	99 	: 	: 	: 	: 	99 	: 
DE2001I,ES014K1	: 	90 	91 	92 	92 	91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2001I,ES015C1	: 	92 	93 	93 	93 	93 	92 	91 	91 	92 	91 	91 	92 	94 	94 	95 	96 	: 	97 	98 	99 	99 	99 	: 	99 	: 	: 	: 	: 	99 	: 
